"run","mode","run_label","stack","scenario","level","total_requests","successful_requests","error_rate","successful_requests_per_second","p50_ms","p95_ms","p99_ms","successful_p95_ms","successful_p99_ms","sql_query_count","avg_sql_queries_per_successful_request","app_rss_mb","db_connections_used","notes"
"2","editorial","best-effort-node24-java21","prisma","read-by-id-best-effort","best-effort","300","300","0","724.05","20.98","35.18","39.7","35.18","39.7","300","1","155.7","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"2","editorial","best-effort-node24-java21","prisma","paginated-list","idiomatic","300","300","0","566.9","28.24","34.58","37.31","34.58","37.31","300","1","159.9","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"2","editorial","best-effort-node24-java21","prisma","relation-summary-naive","naive","300","300","0","3.09","5123.16","5837.31","6489.04","5837.31","6489.04","60378","201.26","275.7","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"2","editorial","best-effort-node24-java21","prisma","relation-summary-best-effort","best-effort","300","300","0","31.42","492.4","757.44","876.27","757.44","876.27","613","2.04","273.4","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"2","editorial","best-effort-node24-java21","prisma","n-plus-one-trap-naive","naive","300","300","0","22.34","700.96","942.96","1006.49","942.96","1006.49","30913","103.04","307.4","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"2","editorial","best-effort-node24-java21","prisma","n-plus-one-trap-idiomatic","idiomatic","300","300","0","192.48","77","135.4","153.87","135.4","153.87","900","3","307.5","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"2","editorial","best-effort-node24-java21","prisma","n-plus-one-trap-best-effort","best-effort","300","300","0","471.59","30.2","51.48","56.7","51.48","56.7","300","1","283.3","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"2","editorial","best-effort-node24-java21","prisma","transaction-write","idiomatic","300","300","0","189.59","79.95","112.63","126.59","112.63","126.59","2100","7","284.4","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"2","editorial","best-effort-node24-java21","prisma","report-aggregation-best-effort","best-effort","300","300","0","133.65","112.71","176.63","204.35","176.63","204.35","313","1.04","285","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"2","editorial","best-effort-node24-java21","jdbc","read-by-id","idiomatic","300","300","0","604.82","24.45","47.87","63.83","47.87","63.83","300","1","102.9","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"2","editorial","best-effort-node24-java21","jdbc","read-by-id-best-effort","best-effort","300","300","0","699.36","21.81","37.22","42.92","37.22","42.92","300","1","111","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"2","editorial","best-effort-node24-java21","jdbc","paginated-list","idiomatic","300","300","0","527.82","29.26","45.74","65.28","45.74","65.28","300","1","94.5","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"2","editorial","best-effort-node24-java21","jdbc","relation-summary-naive","naive","300","300","0","3.07","4720.78","8114.48","10269.94","8114.48","10269.94","60300","201","88.1","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"2","editorial","best-effort-node24-java21","jdbc","relation-summary-best-effort","best-effort","300","300","0","31.65","435.53","968.78","1662.73","968.78","1662.73","600","2","99.1","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"2","editorial","best-effort-node24-java21","jdbc","n-plus-one-trap-naive","naive","300","300","0","13.45","1081.31","1985.14","2511.59","1985.14","2511.59","90300","301","93.3","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"2","editorial","best-effort-node24-java21","jdbc","n-plus-one-trap-idiomatic","idiomatic","300","300","0","319.3","40.58","90.9","127.9","90.9","127.9","600","2","107.7","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"2","editorial","best-effort-node24-java21","jdbc","n-plus-one-trap-best-effort","best-effort","300","300","0","287.02","40.94","145.88","220.13","145.88","220.13","600","2","87.7","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"2","editorial","best-effort-node24-java21","jdbc","transaction-write","idiomatic","300","300","0","356.46","40.83","75.67","88.02","75.67","88.02","1500","5","95.9","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"2","editorial","best-effort-node24-java21","jdbc","report-aggregation-best-effort","best-effort","300","300","0","121.92","126.47","194.42","247.49","194.42","247.49","300","1","108.9","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"3","editorial","best-effort-node24-java21","prisma","read-by-id","idiomatic","300","300","0","510.47","30.75","48.47","52.42","48.47","52.42","1200","4","285","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"3","editorial","best-effort-node24-java21","prisma","read-by-id-best-effort","best-effort","300","300","0","857.54","16.69","30.61","34.9","30.61","34.9","300","1","285","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"3","editorial","best-effort-node24-java21","prisma","paginated-list","idiomatic","300","300","0","731.26","21.11","28.83","32.91","28.83","32.91","300","1","285","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"3","editorial","best-effort-node24-java21","prisma","relation-summary-naive","naive","300","300","0","3.1","5089.83","6313.49","7198.95","6313.49","7198.95","60378","201.26","289.5","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"3","editorial","best-effort-node24-java21","prisma","relation-summary-best-effort","best-effort","300","300","0","31.06","502.07","744.45","852.6","744.45","852.6","613","2.04","286.2","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"3","editorial","best-effort-node24-java21","prisma","n-plus-one-trap-naive","naive","300","300","0","22.18","710.56","896.45","1034.1","896.45","1034.1","30913","103.04","319.9","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"3","editorial","best-effort-node24-java21","prisma","n-plus-one-trap-idiomatic","idiomatic","300","300","0","150.24","100.75","155.79","169.19","155.79","169.19","900","3","320","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"3","editorial","best-effort-node24-java21","prisma","n-plus-one-trap-best-effort","best-effort","300","300","0","496.82","31.55","47.28","55.57","47.28","55.57","300","1","320","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"3","editorial","best-effort-node24-java21","prisma","transaction-write","idiomatic","300","300","0","276.61","56.43","75.77","81.23","75.77","81.23","2100","7","320","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"3","editorial","best-effort-node24-java21","prisma","report-aggregation-best-effort","best-effort","300","300","0","118.79","127.14","201.14","299.21","201.14","299.21","300","1","320","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"3","editorial","best-effort-node24-java21","jdbc","read-by-id","idiomatic","300","300","0","783.62","18.19","36.77","54.07","36.77","54.07","300","1","92.4","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"3","editorial","best-effort-node24-java21","jdbc","read-by-id-best-effort","best-effort","300","300","0","1021.96","15.12","23.89","28.03","23.89","28.03","300","1","96.4","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"3","editorial","best-effort-node24-java21","jdbc","paginated-list","idiomatic","300","300","0","770.84","17.09","38.88","56.61","38.88","56.61","300","1","108.7","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"3","editorial","best-effort-node24-java21","jdbc","relation-summary-naive","naive","300","300","0","3.29","4563.22","7153.65","8538.7","7153.65","8538.7","60300","201","102.2","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"3","editorial","best-effort-node24-java21","jdbc","relation-summary-best-effort","best-effort","300","300","0","30.3","454.16","992.98","1299.54","992.98","1299.54","600","2","112.8","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"3","editorial","best-effort-node24-java21","jdbc","n-plus-one-trap-naive","naive","300","300","0","14.3","1035.36","1710.63","1986.1","1710.63","1986.1","90300","301","89.9","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"3","editorial","best-effort-node24-java21","jdbc","n-plus-one-trap-idiomatic","idiomatic","300","300","0","450.6","32.54","66.38","79.01","66.38","79.01","600","2","101.1","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"3","editorial","best-effort-node24-java21","jdbc","n-plus-one-trap-best-effort","best-effort","300","300","0","569.28","25.72","43.98","65.95","43.98","65.95","600","2","109.2","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"3","editorial","best-effort-node24-java21","jdbc","transaction-write","idiomatic","300","300","0","373.92","40.35","69.96","84.37","69.96","84.37","1500","5","89.1","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
"3","editorial","best-effort-node24-java21","jdbc","report-aggregation-best-effort","best-effort","300","300","0","138.29","112.07","161.25","175.16","161.25","175.16","300","1","101.8","23","Runner propio HTTP; no es benchmark universal. RSS JDBC usa heap+nonheap si RSS real no esta disponible."
